Row Labels,Count of address,Sum of inETH,Sum of wProfETH,avgYield,avgProf,waProf
0xaa9e7169Cb8b65D62875a061ea6BD603d91254Aa,1,28.10783999,853.0845273,1.079784577,30.35041211,30.35041211
0xd6293058080C5F03C5C8B954ea87A5cf2D57D74c,2,10.24750473,309.4758912,2.560637642,19.23401839,30.20012181
0xF79C2c18049dd50F6092fF22475C866bE2e45dA9,1,15.37219398,462.7998408,1.958490586,30.10629721,30.10629721
0x70bef05BbAF710bc6A3a278b00109f4a1b8DeA48,1,34.13379205,1027.045626,0.881496638,30.08882295,30.08882295
0x122E55503A0b2E5cD528EFfa44D0b2fea300f24b,1,23.22800852,698.6671786,1.294930287,30.07865173,30.07865173
0xbDa57EcD76f43C794989F9EC8F224Ca8EA6efDE8,1,52.75626306,1575.217729,0.565968865,29.85840235,29.85840235
0x9b3FC8C04DF664653C2fAe22208849203318b0aC,1,10.08714893,300.1760037,2.950116088,29.75826033,29.75826033
0x000000000025D4386F7FB58984CBe110AEe3A4c4,3,82.52909493,2454.277821,0.536205455,13.48233416,29.73833438
0x2B6950502D62653380454f3462648527C561F9F0,1,18.69620669,555.8549811,1.590210075,29.73089624,29.73089624
0x053484a03D0BF1bf8b0206b1F457db93c022ee15,1,2.82352603,83.68097748,10.4964672,29.63704836,29.63704836
0x12bb2D969b59Ff2830c1C6D760A2b87e8204109c,1,7.681175258,227.5730767,3.857141154,29.6273772,29.6273772
0x4343F1aD4B2aB99eab01d44b1cf015884d7ECa10,1,11.05318699,326.481137,2.67228676,29.53728525,29.53728525
0xe390DDA691b2306FBFa103cC2028473764D3Bc01,1,6.946416713,205.0273356,4.249032982,29.51555372,29.51555372
0x15b61de4C159d52aa6B14a3D278414471A868643,2,32.14984266,946.6397161,1.39984706,19.9968118,29.44461427
0xB72997201A697cFfFE0612FDd6311518572890d3,1,6.328149875,185.7520939,4.638528242,29.35330192,29.35330192
0x8E7fCc7A17f00f0f5f85F2D5964A581D0813c8A6,1,5.558780615,161.7751252,5.235433839,29.10262814,29.10262814
0xfaC44BFdC053a9615c6B0527F44416914628A0C4,2,10.48282262,303.7805063,6.218308525,28.46105188,28.97888452
0x4807a63eAb0811c23599c61d71c9b6d564f3baa1,2,20.1150121,582.7989001,11.90821016,54.32085786,28.97333082
0x0Bb7331EAD9E001Bce691c8039c3c0CeBD690f50,1,6.084363692,176.1966372,4.75956523,28.95892588,28.95892588
0xC35aB820C9acefAdFD96B4f4eA03a97C70a2D2AC,1,57.098505,1652.206355,0.50677457,28.93607031,28.93607031
0x2474BF3C908de8cBF8B55e88875DAbEA4b8e869B,1,40.24884232,1155.591945,0.713341876,28.71118467,28.71118467
0x11A5786087f32ad5Ddfeb43bf692B05A7b09e5b0,2,16.72847169,478.9370254,1.50372048,17.78290431,28.63005267
0xa372FDd742CB6CfaFcE7c4548843363b9B92eb68,1,14.66169208,418.6573574,1.947558623,28.55450483,28.55450483
0xc599f66E20A8420894d980624671937D5D7e4eA5,1,23.22650807,662.8729839,1.228747015,28.53950245,28.53950245
0x488eD54Ca0Ae6D64683286278bE99E9c3A9C203E,1,26.3396657,751.576318,1.083309545,28.53401127,28.53401127
0xe428C3FB75B6bE3FeCc2bFD026aff04b132FB00c,1,9.850409017,279.9225243,2.884890396,28.41735037,28.41735037
0xc18406AA413B4D08c729e7312239c34E45c61197,1,22.9754073,651.238842,1.233712194,28.34504014,28.34504014
0xee62bE63096317802a3b7D953caAaaf16bB3F366,1,39.96251206,1125.422653,0.704709445,28.16195968,28.16195968
0x28820065296837492F422595D21446aA3d3be1F2,1,6.5396955,183.5765092,4.292418447,28.0711096,28.0711096
0x219d1Df195C20545d3af88256c2CA4aAe8A940D3,1,32.96637919,924.8203759,0.850971255,28.05344107,28.05344107
0x902AC14ad87779e4891FCbfd100D4164fE7BFE44,1,9.779098365,274.217662,2.867462813,28.04120091,28.04120091
0x3d7A1b245D91cc14Db4ac9930A18D2c129865449,1,6.466066586,181.2372714,4.334781088,28.02898315,28.02898315
0x57fcF904efC785e098676922d406e64A4e0e7ea2,1,6.984446684,195.367834,4.004875768,27.97184127,27.97184127
0x4899410Edb37063d39Fc66E1e6F1025C12df5eBE,1,25.39743947,706.8509566,1.095842103,27.83158347,27.83158347
0xA8d7Fb04877C3FBf175DE76FA3D2fa66c770537F,1,3.789624847,105.1709914,7.323244422,27.75234902,27.75234902
0x72dbB36793cbfc871ec3bcA152Ac345147D9DD0d,1,1.631076839,45.19326497,16.98732033,27.70762474,27.70762474
0x6E33e22f7aC5A4b58A93C7f6D8Da8b46c50A3E20,1,42.55953456,1177.793045,0.650242341,27.6740114,27.6740114
0x007bbEc99CD6239923F4667998b8A47204EB0cD2,1,1.695033214,46.76808387,16.27770418,27.59124923,27.59124923
0xc2707568D31F3fB1Fc55B2F8b2ae5682eAa72041,4,32.22840117,888.9819035,0.231250752,9.358061833,27.58380407
0x38caF2D24A26a7F14000860198642e6Cae834764,2,16.44901936,448.711643,2.119860151,21.86802875,27.27892971
0x1e099eE2c144BD75cec2EE7C79B40F373bA086Ff,1,6.008368541,163.6772703,4.533934547,27.2415497,27.2415497
0xAC59f71c383De1EF94802676F72F1BAe3D7d3029,1,8.583485229,233.7302046,3.172396857,27.23022156,27.23022156
0x43aC66990Ba634A08E8Af7Ec28b55fe789DDdb96,1,2.199561022,59.8532171,12.3713037,27.21143741,27.21143741
0x68E1d77bf375F4F66B724ef0358809B3121b0927,1,5.390321606,146.6292169,5.046510256,27.20231327,27.20231327
0x26A22514d3Ac0B05E2F4f04dF96EF302ba434cBE,1,2.739492142,73.89217315,9.845965758,26.97294583,26.97294583
0x505846a0a89dd26fA5cD0677FD5406039c218620,1,19.25439675,517.5557174,1.396038121,26.87987186,26.87987186
0x0C88A19bA5b2223e26D94ab9cC93Bc16f0FBDb73,1,58.51443952,1567.426722,0.457784567,26.78700735,26.78700735
0x567a904799011C2edcdf3D21178b6828B009B446,1,2.187069397,58.41573439,12.21250385,26.70959343,26.70959343
0xc61Ba85A1A012867D23cac13CbbC01cD1Eb4a479,1,13.81083151,367.9206482,1.928921294,26.640007,26.640007
0x21Cf5649ee1a9362202EBfF266Ef7BBC8c26A917,2,66.12414299,1756.2309,0.803938905,26.5671175,26.55960169
0xA0126462a2031EdA82BbcfC6B63dc5eCE02048b9,1,70.39000712,1869.366202,0.377287458,26.55726684,26.55726684
0xE950C23891E41E5bb3fe4a45DdE62752a4BBf9Fb,1,18.34835805,486.7623628,1.445847798,26.52893308,26.52893308
0x794ec0Fd8f32F7d08cEff63bc3450B69e6006D41,1,26.32093863,697.460014,1.006738249,26.49829567,26.49829567
0x86AdC7A944356512c62DfE17356bBf65c43922BB,2,56.02751831,1483.380816,0.133830236,14.82596727,26.47593291
0x0202ED9ff0D505f9b064a610199a001CEf9977Bd,3,40.90392115,1080.86918,0.484728211,10.19699117,26.42458595
0xb9F7ea0fCa565143c9cE8Ec1Bcaccb20cFACecC8,1,18.03108509,475.9376633,1.463882936,26.39539778,26.39539778
0x2e7295EBC09Cf2B369C7F70D892B8A61e1E3549d,1,16.37693348,430.6194597,1.60556718,26.29426689,26.29426689
0xA4B2adb7c0AfEf6542af0Bf25Cafc818e9295681,1,11.85573992,311.0712814,2.213107915,26.23803184,26.23803184
0x053Ab16A247321e312F3A8A2a0a8aBDA48707241,1,7.675014552,201.1297379,3.414427318,26.20577935,26.20577935
0xC30005EbE14728898267013b87c3b4c4341f53ae,1,112.6265266,2940.640988,0.23182519,26.10966596,26.10966596
0x971dA287666762d75EAF70b4772be32e7F322ba2,1,46.3067769,1205.864407,0.562353457,26.04077605,26.04077605
0xB53349160E38739B37E4BbfCf950Ed26e26FcB41,2,20.19835718,525.7508919,0.836326268,15.65570391,26.02938879
0xB7E0B85e988510E13F6D1150F0FE444777D5D944,1,8.114780216,211.1580015,3.20666816,26.02140735,26.02140735
0x08bb933f6560D28C23e14523B93c8544ad6A92fd,1,4.67330451,121.5569402,5.565851294,26.01091795,26.01091795
0x45B95385d417Ae94A1bBE02228250Cf97f52fE49,1,12.87034243,334.7299243,2.020758135,26.00784915,26.00784915
0x23B11Ff67C2193B97cb37771D15A537B977d2278,1,16.83131488,437.6282229,1.544789228,26.00083392,26.00083392
0x3078F22015436d621062f7CC8334774EB5685E97,1,14.96530026,388.1699741,1.733209531,25.93800106,25.93800106
0x25dEA34599E6B12845cCa28F65610c3a3875503E,1,5.158560419,133.4486554,5.014840901,25.86935978,25.86935978
0xd158637f7a7bAC0E16e83e532b8d01edc77c4797,1,143.3833915,3708.005399,0.180361011,25.86077342,25.86077342
0xA51A6F181D7BdE6F4fc445Ff844fa9329616C01a,1,19.48468223,503.742994,1.326851636,25.85328249,25.85328249
0x58eF6aA72dE2BF9FfB13d1a5AbA86357EFd77b13,1,17.29747907,446.4397698,1.492097655,25.80952796,25.80952796
0x153F2FdE8dd32536337D8810F0245235Df86D394,2,2.693516582,69.3306325,24.34107744,29.06371568,25.73982019
0xDc5b961a5aB04ac38321c89100584fB965721931,1,5.7106942,146.9121943,4.5048469,25.72580306,25.72580306
0x027FCA5dCE8bAA10E93ca93d0f2150e7cA4d4107,1,203.9782186,5242.380873,0.125997225,25.70068956,25.70068956
0x43Bf99D656be7c354B26e63F01f18faB88714D64,1,2.697491642,69.30524021,9.524580518,25.69247634,25.69247634
0x66Bdb95d6BBD74693419eDe3600aCB6d5F75CF9f,1,21.95008641,563.9437161,1.170478103,25.69209549,25.69209549
0xe9022aB8a6EaA7193D076a8f94d8D9208C495e9a,1,22.65788435,580.890637,1.131502883,25.63746147,25.63746147
0xdbeDB1B7d359b0776E139D385c78a5ac9B27C0f9,2,26.63931201,682.6496428,0.419638122,14.37831964,25.62564838
0x7E5474cd10743aB90cAfBa6b0f2AAF020b12eE18,1,1.248347177,31.93054668,20.48969942,25.57825842,25.57825842
0x8afaeD312996c8a3984c83e9d092fAa970F9D055,2,67.48220369,1720.739496,0.615044563,22.31584322,25.49915981
0xcfCe599eBF7a48db65f1954D3c9c17ae13C1C8D4,1,14.9506621,381.0023697,1.704538538,25.48397972,25.48397972
0xE084c90e33A18509D5f7c0b59d6c10C6F7E70b22,1,26.16778687,666.4188884,0.97322512,25.46714752,25.46714752
0xebb580D35f5e5902ffeb9378E008aF1bfce4B88F,1,42.44798001,1079.923235,0.599347681,25.44109838,25.44109838
0x6ee5BEf0C49154f89749ab4057683Da6f4429331,4,6.674194564,169.7316225,7.787160266,16.40076896,25.43102705
0x3FFeC5650357f9f0Def2e503BF418Fc48Ce32508,1,72.34168963,1838.43347,0.351293911,25.41319506,25.41319506
0xBD68d831E04479fB8293b862c3Bb091a4dcDad3f,1,51.98480756,1320.662459,0.488696188,25.4047773,25.4047773
0xeBec26064b5FcFe148b7F28a9c22d1B52F1E5B8b,1,3.63642226,92.31675289,6.981229339,25.38669777,25.38669777
0x6e9088d2a8144F1Ff5fE736461196a8cF57C08Fa,1,3.989526033,101.1361331,6.354241809,25.35041312,25.35041312
0x8916B0723ac49dF3a8BB17f5A4B65f5D5FC17E80,2,9.580430911,242.7523852,3.667972601,19.60766145,25.33835769
0x7e2DEaa00273D0b4eF1CeEF712E7D9f812DF3e8a,1,1.694487679,42.84130448,14.92058515,25.2827477,25.2827477
0x7e86d59a71189Cce55F692B14Ef4Bed389aB2712,1,42.83688126,1081.551317,0.589401778,25.24813397,25.24813397
0x173507742563BcB3dC67Ec80B1F5757FF9747E69,1,12.23089814,308.4411811,2.061843316,25.21819556,25.21819556
0x08015090aE042798ed0107fD47356EeA6017776A,3,91.28550544,2299.852465,0.123106554,8.980910081,25.1940596
0x7563839E02004d3F419FF78df4256E9C5Dd713eD,3,457.3223348,11497.64153,0.473518469,1.108894545,25.14122021
0xc4AD1640127925f580393c940716e355492D6Da3,1,35.91790553,902.3173509,0.699418799,25.12165833,25.12165833
0x5140c2e3Be04D48E9b7c5FdF016BbEA6A88B2b65,2,225.1641649,5643.913368,-0.140874537,11.55503407,25.06577088
0xD731a27589B72e8dd309FC31B256763436304906,1,2.093819892,52.44565322,11.96274529,25.04783406,25.04783406
0xD141e83f8c9bf5C82575903b4910473c27d40618,1,25.18984429,630.030015,0.99291089,25.01127072,25.01127072
0x3c9180c926166A5ac8f8869B19Bc4eCA2c6EB027,1,28.75204695,718.8788883,0.869597318,25.00270292,25.00270292
0xbc4bfA3119B488Ce3D5516C3857fB59cF8549D5D,1,27.33654709,683.4233726,0.914539593,25.00035466,25.00035466
0x964dceC4ce4399bF0E004C532cbaD83DE65C5380,1,25.6508566,631.8376901,0.960288622,24.63222573,24.63222573
0x09B09613101A59298444AF6dDAb461d28Bad68F1,1,26.23590407,645.7710181,0.938180673,24.61401812,24.61401812
0x2c94C258c728370A8B46ab8fe579fe31D4Eb75ed,1,2.093922802,51.47461522,11.74009947,24.58286197,24.58286197
0xDa33d5A9720d482C5aF1E9A481498019C9B8e0cC,1,20.0141336,489.2786746,1.2214697,24.44665776,24.44665776
0x45e25c3D5e5181c07118B3C33F1a01276E713193,2,66.34249426,1602.507597,0.232582701,13.78843516,24.15507007
0x7ca2b8b8A6c81Cbd6d69267bC7854273D048294D,1,131.5411666,3168.440092,0.183114241,24.08706091,24.08706091
0xd0065b737743f8905763F3e1BdbCC3199e8DF158,2,9.96206398,239.017345,1.577467252,14.14629801,23.99275345
0xB32fd63f753FbbEaA40e4aC5C5d0f031dd7F9066,1,12.76802029,305.1488403,1.871822208,23.89946393,23.89946393
0x11d0Cb5C690bC838eFc52C621F6B48040dd000F7,3,48.15639333,1149.786548,1.610588016,20.65300956,23.87609346
0x7E2cADb2D603342eF1dBbeD737C5279A0d7F2e3C,1,3.467018653,82.56649691,6.868968147,23.81484069,23.81484069
0x1d8a957Ea9DE0a79C225F0096B6DD6BbC9c4d9E2,1,39.43802819,938.0786215,0.603127113,23.7861441,23.7861441
0x8B1Cb6be9F35D6652CbA5b8565F964833694fa4b,1,1.99763171,47.38013789,11.87313685,23.71815467,23.71815467
0xf7063Eee866BE955A23F1451f76ccC941F1b3816,1,20.06642159,475.3741562,1.180580764,23.69003133,23.69003133
0xa762aAa243186368cE1eF046EAB37E5e733E7254,1,6.256481546,148.2060581,3.786218041,23.6884033,23.6884033
0x58D3fCb773dB689d04fd5619F283689Ae1568d14,1,2.492781002,59.0422816,9.501559222,23.68530632,23.68530632
0xB8db34F834E9dF42F2002CeB7B829DaD89d08E14,3,148.4987077,3516.794463,0.267044283,16.93933031,23.68232369
0x638e2Df3C45c13654A09289F8d113D5F249a04F0,2,13.75543073,324.7332947,1.667654468,14.67988636,23.60764277
0xcedF17Dfafa947Cd0E205Fe2A3a183Cf2FB3a0BC,1,16.50004585,387.7506472,1.424236886,23.49997392,23.49997392
0x6cDc900324C935A2807ECC308f8eAd1FcD62FE35,1,67.03725126,1570.92642,0.349561381,23.43363415,23.43363415
0x38DB825fe8391Ed2A8da63f35bfA447911534aeC,1,117.4198082,2741.548411,0.198844318,23.34826169,23.34826169
0xc191637E72c59C2060E73E89b6e26e64204d8105,3,1611.94991,37632.78279,0.197919554,-16.37786488,23.3461242
0x30C13f332300eBA61c4fC5943c55624c6E508408,2,38.13188018,887.9792594,0.919883156,20.20547732,23.2870568
0x47F2F3e9CEbE4B468b03548387dfFbF03e94B5aa,1,4.467600849,103.5881109,5.189926212,23.18651875,23.18651875
0x2C371D5C0B98370B1ca88231130fCc5ed2967666,1,19.90176644,461.0010134,1.163907937,23.16382391,23.16382391
0x1f2FC9EE909929AeEb7438DE22C426B6A6874413,2,26.3561617,610.2942872,1.874549616,19.7192043,23.15565879
0x639cec09a3aD0DEDC2951ADB00C43a43160273c3,1,16.36509241,378.4786237,1.413202613,23.12719136,23.12719136
0x58DC922892Db192612BD8EeBe8f7F43E9cFF269A,2,56.64718938,1306.514007,0.582869329,18.48079177,23.06405704
0x1b1E92dBFdBa438a21ECf0d3730cc23fCb75f02A,3,64.62715607,1487.05781,1.20369081,12.82234502,23.00979806
0xE7372F801ddE453AEAFE0cF1Ba31F3f145d0338e,1,2.282302829,52.49911771,10.07872203,23.00269581,23.00269581
0x1B7A52a8902d07571D4Eb862C0C9e6fA00F7459d,2,130.82562,2997.654426,1.532566645,17.38893985,22.91335922
0x39fe62a9915fAf4Ca974A4D3D568B4E01EE9Df40,1,5.700895561,130.5600317,4.017205763,22.9016705,22.9016705
0xf443253607Dbde5bdA77C358c9b9f244D819E25C,3,988.5407693,22610.43432,-0.032003811,30.93761583,22.87253598
0xa9EB0e4Da3E799A162d3e8459c8F386Ef841ceBA,2,10.89915494,248.6325888,3.422951612,20.40262061,22.81209783
0x33D3C029FD119ebb90df20c3427a97074637Bf7c,1,9.358824314,213.3382007,2.435712576,22.79540608,22.79540608
0x2326D4fb2737666DDA96bd6314e3D4418246cFE8,2,8.591230876,194.6976524,2.394525637,14.5072229,22.66236994
0x325C8953add0FBa9deA7F65fAD6eA44774274e07,1,4.331432268,98.12398984,5.230125903,22.6539361,22.6539361
0x81D98b0d2174BB70186Dc6cbe63A8D70Fe8F2d59,1,23.9052714,541.2751989,0.947176187,22.64250382,22.64250382
0x00000000000043DC09b2d31827CB23F414E1Fa3D,1,21.40345127,484.502128,1.057616146,22.63663565,22.63663565
0x8F5db667276e9d805bF5aDb315374f8fa299699E,1,4.831570519,109.2328428,4.679253686,22.60814416,22.60814416
0xAe8F6C5b69dDCF72d06Ce6E92337ab2db576f99E,1,3.119711419,70.18635623,7.211470828,22.49770789,22.49770789
0x9560C2B4d6F27310803e91e4AE17f2F3feE6ec24,2,54.91669453,1232.157167,0.657790979,20.17682001,22.43684143
0x8aac227fbB0dcAF9D73B5Ab6bd22777B0B669dC4,1,12.44143014,278.3392107,1.798182559,22.37196268,22.37196268
0xac3f031a662f14263Ebb2B5A712763662E00Db89,1,9.997999709,223.2853869,2.233747409,22.33300594,22.33300594
0xBF4096Ce3B8AfD9Faf94C89c8a0BACE8841FE2C4,1,33.01311417,736.9117999,0.676149176,22.32178994,22.32178994
0xfe568f98dF64e7B49050FfE810D9f78952bb4f92,1,26.96302865,601.0930971,0.826807475,22.29323363,22.29323363
0x0CddaF7A5BC9c6b36620926C855EeeF639c1965d,1,24.29438243,541.2674373,0.917065115,22.27953062,22.27953062
0xb39a88A6A0C84Cf84Ba2d47D397a22cE1eF7B801,1,44.37465218,986.9785771,0.50123086,22.24194509,22.24194509
0x89367D63E29b14A70fC045Da4552593690c1ef20,1,8.923078546,198.029486,2.487141124,22.1929556,22.1929556
0xDAef20EA4708FcFf06204A4FE9ddf41dB056bA18,1,32.54320455,721.0637506,0.680852492,22.15712191,22.15712191
0x4962c79Be5D228785b24a1a48a4d4eF54641181C,2,76.86558605,1700.488275,0.600895791,11.88511255,22.1228818
0x3442801E0dDb9a6D06bc232D51725a658c8bFE10,1,24.35981241,538.0971299,0.906802683,22.08954325,22.08954325
0x7CE89784981C6fe4EEC21FBAfAb020268AF19387,1,23.32587076,514.0918116,0.944854545,22.039555,22.039555
0x3A5999f6f6726E94270F27503411ae62a000E420,1,59.83382513,1318.580856,0.368309762,22.03738192,22.03738192
0xa76F2Af5CeF245aC841DCb9686DF56EB24b35668,2,261.718687,5762.157443,0.047440926,11.67790092,22.01660687
0x2Dfd90F68ef08B034EFee92Ce6358f02376daEC3,2,55.52461867,1219.013211,0.658531159,17.06063776,21.95446344
0x0000000000438f975CBDE76D5FDD1aA76be46577,3,144.3959452,3168.652994,-0.040538974,9.417298341,21.94419649
0x13d15B9DA0f9AbcA9f9653eEF70a18202128c076,1,21.95672425,480.7140624,0.997129882,21.89370586,21.89370586
0x0594CCcbfF20EC5c62D6752383036a2FFE25612b,1,27.966311,611.7963687,0.782233712,21.87619127,21.87619127
0xa289313529680A5b27db79B83ee8ec42e80B67fF,2,194.3408325,4246.799221,-0.116765875,5.785586364,21.85232597
0x6337814f9D2ab10f53e65E6CCc16310E61cf8584,2,23.39209315,510.5143003,1.159654939,16.71012258,21.82422483
0x9C42EBDf0fA6fA0274aEEBf981613Dfa9c99BFF8,1,1.00079172,21.82846476,21.7939417,21.8111964,21.8111964
0xA920052361E95c1B78654698a3f74932FC7CDa64,2,7.401548541,161.4169083,6.92515287,23.65947245,21.80853201
0xB50b62CD2Ca26AFAF170974d3752c0cfcC13f632,1,10.64279329,231.6648622,2.045261827,21.76729885,21.76729885
0x80f1E7F88039f36aC0136353dac1FaBe5ddB399a,1,62.78213115,1364.719695,0.346235306,21.7373904,21.7373904
0xa1Ae13999DF5740B709af82A727980C113A2527f,2,60.07319231,1305.466979,1.537468411,32.89283486,21.73127361
0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,1,56.33312387,1223.656336,0.385595355,21.72179088,21.72179088
0x00EC493b759760685c18870F3FDB39be6f51C017,1,250.0282282,5414.049139,0.086605227,21.65375157,21.65375157
0x228457b7603eF17D89c207E72c7dd63bDa71b8E0,1,14.19259539,307.2973533,1.525580667,21.65194913,21.65194913
0xBc70667129EdeF75A86A64b26d7b969502FAACee,2,27.98485525,604.6387283,1.658988542,22.37192119,21.60592659
0xc58A62a70Dda2eec41707B0C6bcFb71561979af2,1,38.67254638,835.3237905,0.558533611,21.59991696,21.59991696
0x4947B8804e2d484F97c1e11ce565509641986848,1,6.598139273,142.2169307,3.266693172,21.55409651,21.55409651
0xe85ad3cB91c08c164881adD7137547F776deA9D2,1,14.97261599,322.2035786,1.437258836,21.51952463,21.51952463
0x0978E86B4B0173E2C46777Fe31719D6F709059b0,1,24.42098654,524.2761484,0.879090712,21.46826245,21.46826245
0x39934f0a14AA55aB28C569E6D5adBa3349eBf823,1,15.05670294,322.1432523,1.420984285,21.39533825,21.39533825
0xd01ae36a911912A106445cc350be327344FBfeFA,3,91.07276518,1944.562864,0.150051337,9.307179776,21.35174945
0xe2Bb94210B41Ce4c01B9B97f3Ac62E728E472f9C,1,1.19642451,25.53831492,17.84110032,21.34552971,21.34552971
0xcfB464585241eab3Ecb392011648a8e829b951eD,2,35.80037529,763.3512529,0.43587563,12.42724718,21.32243717
0xC2634B9d0A0cFb756cDed34656E09828072A8a9B,1,1.995180422,42.36507201,10.64249855,21.23370476,21.23370476
0xf2DeC80829F006B3D8e31967f00dB4c818e54dC6,1,40.21195583,851.2572548,0.526441881,21.16925768,21.16925768
0xbA47cac45Ac62c5ffCE4f83Cf8e13013851A6b33,2,35.83360111,756.7696393,0.094582527,11.14948847,21.11899491
0x90E547bF19323baB9993B04A408d983A4c2A0b66,1,5.193671511,109.5739164,4.062171256,21.09758312,21.09758312
0xFACADE560C19aA1927ae4EdEe886a2e7CA424B36,1,1.794198831,37.83941578,11.75447628,21.0898676,21.0898676
0x77Bed8137D3c1640D0f45e5cD1bE92291d22f7D3,1,15.18397296,320.0864601,1.388341994,21.0805473,21.0805473
0x148dada07E7F4493c95eE852dd7369412feC9359,1,47.58165675,1002.005118,0.442579018,21.05864291,21.05864291
0x6Ae3a4B4FA9FdB93A919fdb87e68A945Ff23858d,1,20.84997741,438.4827084,1.008651861,21.03036851,21.03036851
0x2B41BC8cfe4f41C7a87dF3b66dBC0EC79C3f8F68,1,9.271823684,193.679138,2.252954987,20.88900141,20.88900141
0xcCa71809E8870AFEB72c4720d0fe50d5C3230e05,1,21.47334188,447.7285866,0.970991766,20.85043814,20.85043814
0x065823e171f037B889C4e1029e8Aa34d6B134307,2,15.39674909,320.9900944,1.772831686,16.44246913,20.84791358
0xf13E6802B15C7809244Eec7e07793777ffe1d0c8,2,120.9168758,2514.059892,-0.15497042,10.14789632,20.79163785
0x59BA08a00f86817F6FF80b590E046826Ae2e9bc7,1,19.00574447,394.6121083,1.092447651,20.7627809,20.7627809
0x4fD111B25a629C570740097e471d275bD5eDbb38,3,83.40265764,1731.289102,1.881716944,15.06228121,20.75820064
0x825E92422C8f42a7c8E7273Ab8503B8ebD615C8E,1,14.96994236,310.7287046,1.386567826,20.75684042,20.75684042
0x102902245322aAd61D55cfAD8213472A5702a593,2,34.56642184,716.5887328,1.102339038,12.77424168,20.73077555
0x0000000089341e263B85D84A0Eea39f47C37A9d2,5,61.02882147,1263.757704,1.354181701,11.33787437,20.70755545
0xbF7ABb7636AD59f47568cED4903169593dda6E09,1,70.8320942,1463.680468,0.291733373,20.66408574,20.66408574
0x8D148F2699cDe15b486d164AE49D80cE314A82B6,1,44.97896109,929.3172856,0.459351539,20.66115498,20.66115498
0x6DA021597077296F1F4D0Cd262BD765A5b09c95B,1,23.29830181,480.3629166,0.884954494,20.6179369,20.6179369
0xAE3bce4A8cDb3eb511Ef06E8373e0989d7c5Ba2C,1,7.394026812,152.0463858,2.781083697,20.56340742,20.56340742
0x217c70A564a9BC0572426Fc068EfF0CaF70e6b41,1,10.58509417,217.5193922,1.94137096,20.54959443,20.54959443
0x86911Ccb8cE4689e06931148FBa47b38786A54EF,1,8.542064181,175.4356922,2.40432014,20.53785695,20.53785695
0xB3aA9923489Bc2BFEc323Bf05346AcD4afbc92A0,1,16.83513825,345.5533579,1.21921906,20.52572142,20.52572142
0x9e6f4c45f869C77e7bc9e28676f22577B64Ac082,1,1.994678018,40.74927207,10.24175192,20.42899742,20.42899742
0x7F01A8B42a1243C705DBc74964125755833ef453,1,21.04261077,429.7746737,0.970602879,20.42401859,20.42401859
0x40Cd550DA38123978eD25826bbc22935a3553C15,1,1.944502061,39.67203258,10.49222599,20.40215507,20.40215507
0x501F32390C890170374457390DEaD1Ae338ee9D2,1,17.36727604,353.5084227,1.172023586,20.35485714,20.35485714
0x2B19fDE5d7377b48BE50a5D0A78398a496e8B15C,1,3.451918365,70.20783655,5.892024683,20.33878821,20.33878821
0xf62130BB74408abc456553Ae7e2814405FeA90B8,2,30.97554292,629.8567931,0.282031584,11.40604108,20.33400334
0x6b49208dD9B2Db82be3fE245a7A0624EE9628937,1,13.71219845,278.4084036,1.480703695,20.30370291,20.30370291
0x850e8F0E5B83750b1881BF5B50D37F1C73f4Aeaf,3,112.0888131,2274.02092,0.085719385,10.42642746,20.28767061
0x68c01076b9E4eb24FD8F6DFD88D8f2C09dCA35b8,1,5.503206139,111.3668488,3.677260267,20.23672128,20.23672128
0xDC95764e664AA9f3E090494989231BD2486F5de0,1,6.800805987,136.8599991,2.959073562,20.1240852,20.1240852
0x500f8654793FE97B43d97F37AFe046b3Aa251c37,1,14.58504986,293.1855984,1.37824618,20.10178925,20.10178925
0x3b9653eD3992d4339d8B6bF3379997edBbCeaA4d,2,159.2135269,3194.553498,0.167618688,12.18914541,20.06458597
0xFfBD842b9A2F7c901E3A006aab028C932dD9fe2B,1,11.69242188,234.1916107,1.713019787,20.02935004,20.02935004
0x8437320436adD588e851F776550636dbA405bbF2,1,134.3980708,2690.396853,0.148946491,20.01812107,20.01812107
0xd20ec024e066c46EE9f2A5a632189eFD3ce73096,1,53.80510322,1075.72322,0.371581091,19.99295896,19.99295896
0x6411052D69431B23646155426dB1D064Ad91cbd4,1,47.51002095,948.9397734,0.420405323,19.97346569,19.97346569
0x0b5a91adc9A867501fd814cEA2caba28f9770B63,1,1.998702015,39.88274782,9.983641369,19.95432412,19.95432412
0x43CE646a81824798CdfBB638c51231BA8C1E9558,1,9.10969872,181.5737873,2.187988949,19.93192013,19.93192013
0x47e90247f88f7ceEF320120Bd4fA3efa54024888,1,12.38805564,246.4044268,1.605617937,19.89048434,19.89048434
0x5fb6e7e6Cd299449A02fE47ccCd5cb70fF9dC632,1,2.827818812,56.1338378,7.019748891,19.85057797,19.85057797
0xa277c67CA954582D6Da335B567acD73B02EBa6d6,1,4.986097504,98.86867146,3.976831266,19.82886845,19.82886845
0x438cC0f5980E6243436974dBeA0AA329356d4091,1,8.73731301,173.0374939,2.266649808,19.80442886,19.80442886
